Timestamp,rectus femoris,biceps femoris,vastus internus,semitendinosus
2.919000000000000039e+00,8.231668078793051568e-02,8.154223795791501472e-02,2.832138557157238071e-02,3.399345409403309315e-02
2.919999999999999929e+00,8.179042734696628791e-02,8.161204280274628187e-02,2.814216413248763968e-02,3.385850751649353146e-02
2.920999999999999819e+00,8.127118525834814422e-02,8.166211506656624597e-02,2.797657754802642185e-02,3.370874632778147334e-02
2.922000000000000153e+00,8.075987644647777963e-02,8.169184387893366206e-02,2.782478098775741787e-02,3.354480847004888411e-02
2.923000000000000043e+00,8.025730074191896046e-02,8.170067931170736653e-02,2.768689520508641269e-02,3.336742187365859119e-02
2.923999999999999932e+00,7.976414000833458029e-02,8.168813741965223751e-02,2.756300506339632445e-02,3.317736647432116548e-02
2.924999999999999822e+00,7.928096274560522683e-02,8.165381226291311412e-02,2.745315653270428286e-02,3.297542994488392165e-02
2.926000000000000156e+00,7.880822451098963566e-02,8.159738680084423212e-02,2.735736265406439952e-02,3.276238133226992699e-02
2.927000000000000046e+00,7.834625892831266480e-02,8.151863883019491719e-02,2.727561243365830834e-02,3.253897409259402795e-02
2.927999999999999936e+00,7.789527442838387050e-02,8.141744314816491690e-02,2.720787078309936519e-02,3.230596437032156459e-02
2.928999999999999826e+00,7.745537329227179801e-02,8.129377138452682783e-02,2.715407486029595280e-02,3.206412527364177478e-02
2.930000000000000160e+00,7.702658832287433144e-02,8.114768685609521914e-02,2.711413562217524637e-02,3.181425174255844701e-02
2.931000000000000050e+00,7.660893067490930075e-02,8.097933251758544781e-02,2.708794498969877354e-02,3.155715343811048290e-02
2.931999999999999940e+00,7.620244163213361899e-02,8.078891609882279945e-02,2.707538627118633023e-02,3.129363292928956375e-02
2.932999999999999829e+00,7.580722313203606955e-02,8.057669664049563196e-02,2.707634474699034330e-02,3.102446246654301867e-02
2.934000000000000163e+00,7.542343313615954004e-02,8.034297424576529456e-02,2.709071229725650704e-02,3.075037834793420410e-02
2.935000000000000053e+00,7.505126143509914527e-02,8.008808159421842987e-02,2.711837917722572863e-02,3.047208803369312602e-02
2.935999999999999943e+00,7.469090659804031307e-02,7.981236894582305341e-02,2.715922084392412977e-02,3.019027179168622121e-02
2.936999999999999833e+00,7.434255071690284988e-02,7.951617695325866042e-02,2.721309190928286603e-02,2.990558021316976067e-02
2.938000000000000167e+00,7.400631945667124345e-02,7.919980213964386562e-02,2.727982545994100602e-02,2.961863802529698941e-02
2.939000000000000057e+00,7.368224530551367724e-02,7.886346065979944753e-02,2.735923737041379838e-02,2.933005157437930735e-02
2.939999999999999947e+00,7.337025788582214603e-02,7.850725421691942540e-02,2.745113225366983822e-02,2.904041522491183913e-02
2.940999999999999837e+00,7.307020933146499142e-02,7.813114841507637354e-02,2.755529855802180822e-02,2.875031352740937615e-02
2.942000000000000171e+00,7.278192996828294903e-02,7.773497556488898064e-02,2.767149368143556262e-02,2.846031757391196196e-02
2.943000000000000060e+00,7.250529281740368537e-02,7.731846347023570154e-02,2.779943501765152342e-02,2.817098435196936299e-02
2.943999999999999950e+00,7.224025916456836005e-02,7.688127830811757046e-02,2.793880742954062829e-02,2.788286185146482063e-02
2.944999999999999840e+00,7.198686765506782936e-02,7.642306649205049540e-02,2.808928046775903409e-02,2.759648892672197235e-02
2.946000000000000174e+00,7.174516694592307509e-02,7.594349024483965094e-02,2.825052166143725632e-02,2.731238733269794605e-02
2.947000000000000064e+00,7.151516753835367168e-02,7.544225975545552909e-02,2.842219924460950148e-02,2.703105334954127720e-02
2.947999999999999954e+00,7.129686523401354559e-02,7.491916331185054234e-02,2.860397408061736077e-02,2.675295231379145461e-02
2.948999999999999844e+00,7.109029603161282074e-02,7.437409458960038411e-02,2.879548624286604186e-02,2.647851890818817000e-02
2.950000000000000178e+00,7.089555024569116348e-02,7.380707491816201893e-02,2.899634256948299335e-02,2.620816558179190486e-02
2.951000000000000068e+00,7.071272240005796461e-02,7.321826674125077317e-02,2.920610723245549781e-02,2.594228917681527802e-02
2.951999999999999957e+00,7.054185226287164323e-02,7.260797911205436883e-02,2.942429686234495495e-02,2.568126653670398454e-02
2.952999999999999847e+00,7.038292310398949758e-02,7.197666995387534683e-02,2.965038011536415621e-02,2.542544829814421398e-02
2.954000000000000181e+00,7.023590077040213486e-02,7.132494709018417922e-02,2.988378083725922590e-02,2.517515901387287758e-02
2.955000000000000071e+00,7.010075828423702193e-02,7.065356884901995149e-02,3.012388261051303015e-02,2.493069641502543982e-02
2.955999999999999961e+00,6.997748102100677381e-02,6.996344227180736897e-02,3.037003233598842625e-02,2.469232599886064458e-02
2.956999999999999851e+00,6.986606286852942160e-02,6.925561582197149735e-02,3.062155323637768753e-02,2.446027735382313648e-02
2.958000000000000185e+00,6.976647852817431661e-02,6.853126896083951147e-02,3.087777130917174900e-02,2.423474447070734714e-02
2.959000000000000075e+00,6.967864532107730102e-02,6.779170087650709942e-02,3.113802983139299027e-02,2.401588633280138038e-02
2.959999999999999964e+00,6.960241034866333776e-02,6.703831650751804205e-02,3.140167494546485666e-02,2.380382637839737262e-02
2.960999999999999854e+00,6.953755244098402954e-02,6.627260572551425810e-02,3.166803368375473854e-02,2.359865149146562341e-02
2.962000000000000188e+00,6.948377126419394423e-02,6.549611142718009260e-02,3.193640607146977506e-02,2.340041128923742511e-02
2.963000000000000078e+00,6.944067372297441088e-02,6.471039013464582879e-02,3.220606634500484261e-02,2.320911923278974956e-02
2.963999999999999968e+00,6.940777262745267961e-02,6.391697534456408647e-02,3.247627308735102220e-02,2.302475936670819040e-02
2.964999999999999858e+00,6.938449249196008972e-02,6.311734777029054388e-02,3.274629370876121215e-02,2.284730058733296099e-02
2.966000000000000192e+00,6.937018005163564371e-02,6.231291006574771196e-02,3.301542569061911153e-02,2.267670765783256701e-02
2.967000000000000082e+00,6.936411335629910635e-02,6.150496737959118554e-02,3.328299688143643298e-02,2.251293720907801207e-02
2.967999999999999972e+00,6.936549274342659888e-02,6.069472141367541346e-02,3.354834527856268706e-02,2.235592658284164813e-02
2.968999999999999861e+00,6.937342430178890240e-02,5.988328241669483437e-02,3.381079064617081853e-02,2.220558802737489928e-02
2.970000000000000195e+00,6.938692567558407687e-02,5.907168938550334814e-02,3.406962520075648010e-02,2.206180709748085944e-02
2.971000000000000085e+00,6.940495290573581166e-02,5.826092450250689586e-02,3.432414103761975699e-02,2.192444413912294013e-02
2.971999999999999975e+00,6.942643301636115816e-02,5.745192187603728740e-02,3.457368041664959923e-02,2.179334643229683191e-02
2.972999999999999865e+00,6.945030072874820715e-02,5.664557667014214620e-02,3.481768155692891581e-02,2.166837450096082904e-02
2.974000000000000199e+00,6.947554240709429008e-02,5.584275534767221133e-02,3.505569666629382991e-02,2.154943265120656121e-02
2.975000000000000089e+00,6.950125589592938413e-02,5.504430801767479925e-02,3.528737292360678568e-02,2.143648672867096497e-02
2.975999999999999979e+00,6.952671847405617056e-02,5.425108038873301813e-02,3.551240800155504307e-02,2.132956349771484086e-02
2.976999999999999869e+00,6.955143247915984706e-02,5.346391731191027508e-02,3.573050007172418746e-02,2.122873730570106615e-02
2.978000000000000203e+00,6.957512435602011824e-02,5.268365822588131492e-02,3.594130820626914580e-02,2.113410615127031544e-02
2.979000000000000092e+00,6.959769006268137770e-02,5.191113313611692148e-02,3.614443367709924831e-02,2.104576407945162736e-02
2.979999999999999982e+00,6.961910616326323631e-02,5.114716060492324745e-02,3.633942524788801726e-02,2.096378287067652071e-02
2.980999999999999872e+00,6.963933757336371322e-02,5.039254292626269005e-02,3.652580438348599495e-02,2.088820489734668009e-02
2.982000000000000206e+00,6.965826776873480786e-02,4.964806076717832861e-02,3.670309744372081406e-02,2.081904382544038853e-02
2.983000000000000096e+00,6.967567520932231584e-02,4.891447250212323933e-02,3.687085600638143057e-02,2.075629390398963520e-02
2.983999999999999986e+00,6.969125061304688729e-02,4.819251599333648772e-02,3.702865823996354111e-02,2.069993977344542976e-02
2.984999999999999876e+00,6.970461539425716613e-02,4.748290758772888420e-02,3.717610096260108576e-02,2.064995441945841059e-02
2.986000000000000210e+00,6.971532517456813238e-02,4.678633638474664902e-02,3.731279235550579582e-02,2.060629113478923413e-02
2.987000000000000099e+00,6.972287877612702578e-02,4.610345488050939661e-02,3.743835059985598651e-02,2.056888042404991096e-02
2.987999999999999989e+00,6.972673634929496544e-02,4.543486759514032275e-02,3.755241181951502610e-02,2.053762751494694547e-02
2.988999999999999879e+00,6.972632598265131321e-02,4.478111904795192832e-02,3.765464054483831646e-02,2.051240699410358109e-02
2.990000000000000213e+00,6.972102121873530178e-02,4.414268450755622075e-02,3.774472692327402595e-02,2.049305921457459864e-02
2.991000000000000103e+00,6.971010294077163716e-02,4.351996769788331332e-02,3.782236409688890383e-02,2.047939012561841854e-02
2.991999999999999993e+00,6.969275356416515521e-02,4.291330438535752995e-02,3.788721861942103558e-02,2.047117346503202553e-02
2.992999999999999883e+00,6.966810932091585529e-02,4.232296665035933242e-02,3.793891418913539898e-02,2.046815511964187109e-02
2.994000000000000217e+00,6.963535550959432108e-02,4.174916523935645607e-02,3.797703438253918762e-02,2.047006293264042390e-02
2.995000000000000107e+00,6.959382539558869873e-02,4.119204930802782688e-02,3.800113444749425584e-02,2.047662650192005884e-02
2.995999999999999996e+00,6.954304294778318463e-02,4.065170596878156517e-02,3.801076017297248116e-02,2.048760243151115032e-02
2.996999999999999886e+00,6.948268435589653735e-02,4.012816724721014056e-02,3.800548259758426695e-02,2.050278961312755957e-02
2.998000000000000220e+00,6.941249232360023613e-02,3.962142623618075676e-02,3.798494859795097101e-02,2.052202258064263554e-02
2.999000000000000110e+00,6.933219150586825141e-02,3.913145393226501179e-02,3.794893902809493708e-02,2.054514960346832605e-02
3.000000000000000000e+00,6.924145125739299134e-02,3.865821097938635514e-02,3.789741797247440924e-02,2.057201122192185705e-02
3.000999999999999890e+00,6.913991336936652077e-02,3.820165609618928620e-02,3.783054201888477741e-02,2.060242711427698326e-02
3.001999999999999780e+00,6.902725297702180796e-02,3.776175242642427349e-02,3.774860894952335177e-02,2.063619310040395310e-02
3.003000000000000114e+00,6.890324222242913410e-02,3.733847113882479002e-02,3.765196862473995515e-02,2.067308188644969430e-02
3.004000000000000004e+00,6.876781203408377507e-02,3.693179183864880172e-02,3.754094715156753442e-02,2.071283850448960712e-02
3.004999999999999893e+00,6.862109467861873813e-02,3.654169851073294645e-02,3.741581534410977350e-02,2.075517554801739606e-02
3.005999999999999783e+00,6.846342191409149347e-02,3.616817049114595672e-02,3.727679799947117290e-02,2.079977614023231780e-02
3.007000000000000117e+00,6.829527904906357305e-02,3.581117037588082974e-02,3.712410283524437277e-02,2.084630032257878129e-02
3.008000000000000007e+00,6.811723202734507043e-02,3.547063223894828671e-02,3.695794288291350677e-02,2.089439157400759667e-02
3.008999999999999897e+00,6.792984820864279849e-02,3.514645334990868647e-02,3.677854310992084708e-02,2.094368504655358051e-02
3.009999999999999787e+00,6.773363047645346302e-02,3.483849098607097461e-02,3.658614589188944471e-02,2.099381228771629929e-02
3.011000000000000121e+00,6.752898137290976044e-02,3.454656328382723490e-02,3.638102562132607132e-02,2.104440220826585273e-02
3.012000000000000011e+00,6.731621243854853109e-02,3.427045148404808672e-02,3.616350776798860772e-02,2.109508248888780635e-02
3.012999999999999901e+00,6.709559318945047812e-02,3.400990319537948448e-02,3.593398735868787858e-02,2.114547522326339773e-02
3.013999999999999790e+00,6.686741773892863894e-02,3.376463715611133926e-02,3.569294105215993496e-02,2.119518838034220240e-02
3.015000000000000124e+00,6.663206981704729304e-02,3.353434672321762428e-02,3.544092617571032583e-02,2.124381084709041009e-02
3.016000000000000014e+00,6.639005986881260646e-02,3.331869974678909607e-02,3.517856492677087082e-02,2.129091161893104447e-02
3.016999999999999904e+00,6.614201471765961127e-02,3.311733536888893797e-02,3.490651299519632877e-02,2.133605255130953740e-02
3.017999999999999794e+00,6.588862996851629905e-02,3.292985729254015170e-02,3.462542145862336496e-02,2.137882127194504905e-02
3.019000000000000128e+00,6.563061713078621739e-02,3.275582471950339719e-02,3.433590877935231711e-02,2.141886748871504528e-02
3.020000000000000018e+00,6.536866823957210304e-02,3.259474671529844630e-02,3.403854861198827436e-02,2.145592182140699730e-02
3.020999999999999908e+00,6.510343452374629802e-02,3.244608200420175809e-02,3.373387195145035461e-02,2.148979320696358178e-02
3.021999999999999797e+00,6.483551419706226615e-02,3.230924145827973604e-02,3.342238216168138404e-02,2.152035514859498497e-02
3.023000000000000131e+00,6.456544240551743974e-02,3.218359463494609857e-02,3.310457391809160099e-02,2.154753000458090040e-02
3.024000000000000021e+00,6.429367915255403132e-02,3.206848285662139419e-02,3.278094634661736506e-02,2.157127189933554304e-02
3.024999999999999911e+00,6.402060967470782349e-02,3.196323545591683163e-02,3.245201130999100098e-02,2.159154825221483789e-02
3.025999999999999801e+00,6.374654988796121802e-02,3.186718582141117445e-02,3.211829686034418929e-02,2.160832210936379852e-02
3.027000000000000135e+00,6.347175193587711872e-02,3.177969051637463682e-02,3.178034092793016047e-02,2.162153763345413954e-02
3.028000000000000025e+00,6.319644679032755674e-02,3.170015213796826409e-02,3.143867919056939769e-02,2.163111279492614669e-02
3.028999999999999915e+00,6.292091751239080322e-02,3.162803728359040584e-02,3.109383303567409690e-02,2.163693878876239013e-02
3.029999999999999805e+00,6.264553336422971908e-02,3.156288119538838005e-02,3.074629568242029376e-02,2.163887928654462459e-02
3.031000000000000139e+00,6.237071667351445220e-02,3.150427810925950090e-02,3.039651919951241732e-02,2.163676907641967281e-02
3.032000000000000028e+00,6.209688158969248889e-02,3.145186475454266051e-02,3.004491043240291662e-02,2.163041821581771981e-02
3.032999999999999918e+00,6.182438877534790489e-02,3.140530663306218689e-02,2.969183544990112653e-02,2.161962169064568506e-02
3.033999999999999808e+00,6.155352778581908019e-02,3.136429072020847225e-02,2.933762590564100922e-02,2.160417642511503616e-02
3.035000000000000142e+00,6.128451864317075587e-02,3.132852506873747694e-02,2.898258225454074938e-02,2.158390778789940831e-02
3.036000000000000032e+00,6.101753465731115517e-02,3.129774119225398055e-02,2.862697613675877287e-02,2.155868824008589854e-02
3.036999999999999922e+00,6.075273818241856000e-02,3.127169001165413381e-02,2.827106036521575758e-02,2.152843380613268798e-02
3.037999999999999812e+00,6.049029570019539420e-02,3.125013179014371478e-02,2.791508145225397169e-02,2.149308905843237347e-02
3.039000000000000146e+00,6.023036526133138807e-02,3.123282919579645558e-02,2.755928299652524519e-02,2.145261271288397692e-02
3.040000000000000036e+00,5.997307380706376478e-02,3.121954305654845579e-02,2.720390756907583793e-02,2.140696676314717689e-02
3.040999999999999925e+00,5.971848988459713126e-02,3.121002355238596329e-02,2.684920442605420732e-02,2.135611009536002997e-02
3.041999999999999815e+00,5.946659799285886061e-02,3.120399688565817994e-02,2.649543541402931204e-02,2.129999650707162587e-02
3.043000000000000149e+00,5.921729215913082434e-02,3.120115246450001767e-02,2.614287596386658669e-02,2.123857472751086717e-02
3.044000000000000039e+00,5.897040259034289772e-02,3.120113322279782428e-02,2.579180819009182710e-02,2.117178627606783672e-02
3.044999999999999929e+00,5.872573629809828277e-02,3.120352965607044171e-02,2.544250426412231897e-02,2.109956134438857253e-02
3.045999999999999819e+00,5.848310073581469704e-02,3.120788036953700204e-02,2.509521483066861486e-02,2.102181322894038432e-02
3.047000000000000153e+00,5.824230672345739879e-02,3.121368426914336233e-02,2.475016896962584090e-02,2.093842922091212685e-02
3.048000000000000043e+00,5.800315115117976594e-02,3.122042449207418705e-02,2.440757252556156193e-02,2.084926253696054235e-02
3.048999999999999932e+00,5.776538730082583784e-02,3.122759887756981420e-02,2.406760251845235787e-02,2.075413208791595382e-02
3.049999999999999822e+00,5.752870593033543312e-02,3.123474961896108640e-02,2.373040570891863862e-02,2.065283409794744368e-02
3.051000000000000156e+00,5.729273388328078725e-02,3.124147965427798851e-02,2.339610539255710525e-02,2.054517295549880898e-02
3.052000000000000046e+00,5.705704381320898105e-02,3.124745071809683847e-02,2.306482067799430630e-02,2.043100994887986008e-02
3.052999999999999936e+00,5.682117437401044968e-02,3.125237416145185132e-02,2.273669256937855751e-02,2.031030702508752200e-02
3.053999999999999826e+00,5.658465863530294515e-02,3.125600384367716728e-02,2.241190009059787144e-02,2.018314201715969494e-02
3.055000000000000160e+00,5.634704445830349129e-02,3.125813060128192905e-02,2.209066219881269597e-02,2.004969400477584623e-02
3.056000000000000050e+00,5.610790264300859892e-02,3.125857731715675492e-02,2.177323225271464088e-02,1.991021458444237197e-02
3.056999999999999940e+00,5.586683548095601470e-02,3.125719551357349774e-02,2.145988440019801907e-02,1.976499851635530464e-02
3.057999999999999829e+00,5.562348128660633134e-02,3.125386451251450926e-02,2.115089264670396221e-02,1.961435593927876933e-02
3.059000000000000163e+00,5.537751465025089054e-02,3.124849408945080953e-02,2.084651321575689553e-02,1.945859050350064526e-02
3.060000000000000053e+00,5.512865462916301945e-02,3.124102858039042030e-02,2.054697730957473836e-02,1.929799297842210715e-02
3.060999999999999943e+00,5.487666578457955219e-02,3.123144784083223616e-02,2.025249120488180343e-02,1.913284866043878790e-02
3.061999999999999833e+00,5.462132986544633584e-02,3.121976467391756813e-02,1.996323851441200031e-02,1.896344974969682573e-02
3.063000000000000167e+00,5.436242312556950618e-02,3.120602149107964268e-02,1.967938401838172785e-02,1.879010780085368579e-02
3.064000000000000057e+00,5.409975725847401135e-02,3.119028489854432790e-02,1.940107708751241666e-02,1.861316172273300151e-02
3.064999999999999947e+00,5.383326179677255102e-02,3.117263728833495270e-02,1.912845014975366256e-02,1.843297838631157912e-02
3.065999999999999837e+00,5.356303363815640567e-02,3.115317026779796869e-02,1.886161575792601533e-02,1.824994658693716507e-02
3.067000000000000171e+00,5.328933538519027568e-02,3.113198175822335517e-02,1.860066774984173860e-02,1.806446819399665921e-02
3.068000000000000060e+00,5.301256615271018185e-02,3.110917098167994416e-02,1.834568268193001450e-02,1.787695015676423957e-02
3.068999999999999950e+00,5.273320228216585304e-02,3.108482761903522129e-02,1.809671694433924449e-02,1.768779511652336656e-02
3.069999999999999840e+00,5.245171541810439431e-02,3.105902055156444311e-02,1.785380398522993725e-02,1.749739180920563408e-02
3.071000000000000174e+00,5.216851493686891494e-02,3.103179259499813311e-02,1.761695968438833221e-02,1.730611285641771649e-02
3.072000000000000064e+00,5.188394410603232310e-02,3.100315895860087864e-02,1.738619527925565691e-02,1.711431828357485446e-02
3.072999999999999954e+00,5.159832178418984755e-02,3.097310337540674918e-02,1.716153151763575441e-02,1.692235681312369636e-02
3.073999999999999844e+00,5.131199944608495073e-02,3.094157096414471703e-02,1.694300745057893479e-02,1.673056340616807525e-02
3.075000000000000178e+00,5.102540040070766697e-02,3.090846254968309184e-02,1.673067481750098104e-02,1.653925368354189698e-02
3.076000000000000068e+00,5.073902631420895010e-02,3.087363201996200235e-02,1.652458012820895439e-02,1.634871864943605868e-02
3.076999999999999957e+00,5.045343127594647398e-02,3.083688426198040802e-02,1.632474953783069962e-02,1.615922758465345235e-02
3.077999999999999847e+00,5.016918130181571844e-02,3.079797700268047805e-02,1.613118317032241622e-02,1.597103611548656571e-02
3.079000000000000181e+00,4.988682053031905095e-02,3.075663001156286880e-02,1.594385769550903109e-02,1.578438778258128838e-02
3.080000000000000071e+00,4.960685339570670288e-02,3.071253803678298394e-02,1.576273637100766498e-02,1.559950850531328925e-02
3.080999999999999961e+00,4.932975550656282238e-02,3.066538319459161457e-02,1.558777576704322224e-02,1.541660060326172262e-02
3.081999999999999851e+00,4.905600269673595498e-02,3.061484426511231274e-02,1.541891936883448867e-02,1.523583999242192691e-02
3.083000000000000185e+00,4.878607991251829312e-02,3.056060391748978075e-02,1.525608968713825474e-02,1.505737953202052580e-02
3.084000000000000075e+00,4.852046523343309103e-02,3.050235889469593911e-02,1.509919053977204495e-02,1.488135638663428371e-02
3.084999999999999964e+00,4.825961222367877029e-02,3.043983694207003446e-02,1.494811160328736975e-02,1.470789532927403373e-02
3.085999999999999854e+00,4.800393903037066673e-02,3.037282141008592132e-02,1.480272826586228122e-02,1.453710573619144443e-02
3.087000000000000188e+00,4.775381873733652166e-02,3.030117653090425717e-02,1.466290055384342726e-02,1.436907844734815025e-02
3.088000000000000078e+00,4.750956841030838651e-02,3.022486000254432856e-02,1.452847266218636364e-02,1.420388952382597991e-02
3.088999999999999968e+00,4.727144458334611027e-02,3.014391968208977868e-02,1.439927709393471443e-02,1.404161096504422807e-02
3.089999999999999858e+00,4.703964899692988227e-02,3.005848324801873098e-02,1.427515274191288805e-02,1.388232248739261487e-02
3.091000000000000192e+00,4.681434011375903287e-02,2.996874863928445168e-02,1.415597138321850537e-02,1.372611873528606190e-02
3.092000000000000082e+00,4.659563993970516904e-02,2.987497656609518909e-02,1.404165260423879957e-02,1.357310705583428083e-02
3.092999999999999972e+00,4.638362913088790729e-02,2.977748060458330209e-02,1.393215775746669237e-02,1.342339847455505282e-02
3.093999999999999861e+00,4.617833833706845581e-02,2.967661076066064121e-02,1.382747154400173865e-02,1.327709949966489854e-02
3.095000000000000195e+00,4.597974263744945139e-02,2.957273535721206478e-02,1.372758371103175237e-02,1.313430448258138053e-02
3.096000000000000085e+00,4.578776180518968897e-02,2.946623044692721696e-02,1.363247582384656716e-02,1.299508953163628494e-02
3.096999999999999975e+00,4.560226388600133185e-02,2.935747884718968928e-02,1.354211476715524651e-02,1.285951527351086345e-02
3.097999999999999865e+00,4.542306423544996419e-02,2.924687281752319165e-02,1.345645412895654473e-02,1.272763572975995315e-02
3.099000000000000199e+00,4.524992100247642035e-02,2.913481466474717937e-02,1.337543746586386875e-02,1.259950087801102285e-02
3.100000000000000089e+00,4.508253091345908181e-02,2.902171655703023739e-02,1.329899737186671441e-02,1.247515184656338046e-02
3.100999999999999979e+00,4.492053225112140058e-02,2.890800229098096710e-02,1.322705218539867514e-02,1.235461964219333741e-02
3.101999999999999869e+00,4.476352168527780728e-02,2.879410739052777612e-02,1.315950603525251061e-02,1.223792946979441847e-02
3.103000000000000203e+00,4.461108273456376727e-02,2.868047210054626775e-02,1.309625940086618992e-02,1.212510374881133578e-02
3.104000000000000092e+00,4.446281643549734180e-02,2.856752826058499978e-02,1.303722579643715879e-02,1.201616316164693353e-02
3.104999999999999982e+00,4.431835947979225615e-02,2.845568691270215778e-02,1.298233774017795543e-02,1.191112852080410296e-02
3.105999999999999872e+00,4.417739239956721548e-02,2.834533204033186024e-02,1.293153905799359488e-02,1.181002064414473848e-02
3.107000000000000206e+00,4.403965132509430475e-02,2.823682079466633896e-02,1.288477498563044520e-02,1.171285598564649269e-02
3.108000000000000096e+00,4.390494202471302565e-02,2.813048612330965037e-02,1.284198485699493408e-02,1.161964218681924878e-02
3.108999999999999986e+00,4.377314925742025603e-02,2.802663547601725799e-02,1.280309873028364666e-02,1.153037744399773232e-02
3.109999999999999876e+00,4.364423109506430226e-02,2.792554328972757932e-02,1.276804197986431376e-02,1.144505053119556498e-02
3.111000000000000210e+00,4.351818841494833195e-02,2.782744337505277388e-02,1.273674092641305031e-02,1.136363756950796444e-02
3.112000000000000099e+00,4.339501608064535304e-02,2.773252895684745131e-02,1.270911785182810005e-02,1.128609894069608835e-02
3.112999999999999989e+00,4.327466084953017489e-02,2.764096091195649904e-02,1.268508111018222528e-02,1.121238086814574549e-02
3.113999999999999879e+00,4.315700736146693001e-02,2.755287862091755982e-02,1.266452480394980248e-02,1.114242295159263013e-02
3.115000000000000213e+00,4.304188361971082039e-02,2.746840620428647392e-02,1.264734033463296541e-02,1.107616854103177229e-02
3.116000000000000103e+00,4.292907953636520418e-02,2.738765241478222784e-02,1.263342751082820702e-02,1.101356855688754091e-02
3.116999999999999993e+00,4.281838939654784848e-02,2.731070924921337115e-02,1.262269529994389239e-02,1.095457656107100101e-02
3.117999999999999883e+00,4.270965668193405645e-02,2.723764964779933420e-02,1.261505612091228315e-02,1.089914568534877150e-02
3.119000000000000217e+00,4.260279126781177372e-02,2.716852345787315950e-02,1.261041901001443317e-02,1.084723020697458962e-02
3.120000000000000107e+00,4.249776755735358569e-02,2.710335952699548592e-02,1.260868365263694522e-02,1.079878274801521557e-02
3.120999999999999996e+00,4.239461760940204521e-02,2.704217657447410827e-02,1.260974064142020463e-02,1.075374667267914482e-02
3.121999999999999886e+00,4.229341612175000625e-02,2.698499489327397388e-02,1.261347921135395726e-02,1.071205316263700719e-02
3.123000000000000220e+00,4.219425578335155719e-02,2.693184425332859414e-02,1.261979030380058417e-02,1.067362798201735956e-02
3.124000000000000110e+00,4.209723198917213194e-02,2.688277001040256450e-02,1.262855937586709713e-02,1.063840143212917838e-02
3.125000000000000000e+00,4.200244841190843570e-02,2.683784122823166390e-02,1.263966492986594997e-02,1.060631192432475063e-02
3.125999999999999890e+00,4.191002372216626193e-02,2.679715817817016066e-02,1.265298761938984246e-02,1.057730665022150150e-02
3.126999999999999780e+00,4.182008715988565911e-02,2.676084995902033165e-02,1.266841467778492304e-02,1.055134475564276260e-02
3.128000000000000114e+00,4.173276662742261139e-02,2.672906296713332963e-02,1.268583635208151740e-02,1.052839553501462057e-02
3.129000000000000004e+00,4.164818143896430874e-02,2.670195369557145509e-02,1.270514000229638722e-02,1.050843009532788537e-02
3.129999999999999893e+00,4.156645565895688427e-02,2.667969100524708245e-02,1.272620422371042830e-02,1.049141552435569474e-02
3.130999999999999783e+00,4.148773881565474136e-02,2.666245935446771853e-02,1.274889776373961878e-02,1.047731259652735780e-02
