Timestamp,rectus femoris,biceps femoris,vastus internus,semitendinosus
6.600000000000000311e-02,3.247715499815503198e-02,3.368780940330096119e-02,1.446550402934510503e-02,8.471517216473016532e-02
6.700000000000000400e-02,3.252521131490080514e-02,3.427779269904469850e-02,1.451624219691064963e-02,8.497046965203429447e-02
6.800000000000000488e-02,3.256129464929228418e-02,3.486833157924903309e-02,1.456448684042215697e-02,8.521461304384699009e-02
6.900000000000000577e-02,3.258588435294718783e-02,3.545920375676044761e-02,1.461035279170731435e-02,8.544777156791021067e-02
7.000000000000000666e-02,3.259947133260388680e-02,3.605016779938860494e-02,1.465396917033958551e-02,8.567000010294370527e-02
7.099999999999999367e-02,3.260253726847670702e-02,3.664094784118625964e-02,1.469547821555543081e-02,8.588122038033026151e-02
7.199999999999999456e-02,3.259554802411213786e-02,3.723124696633674235e-02,1.473502145305553325e-02,8.608121245651441378e-02
7.299999999999999545e-02,3.257895718908170729e-02,3.782078703225847521e-02,1.477272596426751176e-02,8.626961296214050168e-02
7.399999999999999634e-02,3.255321195209263246e-02,3.840933628328443289e-02,1.480869963190452505e-02,8.644591765456732801e-02
7.499999999999999722e-02,3.251875031649090891e-02,3.899669652680010784e-02,1.484303535143284211e-02,8.660949743406548551e-02
7.599999999999999811e-02,3.247599140873578399e-02,3.958266831266085695e-02,1.487581549877908110e-02,8.675964301020057390e-02
7.699999999999999900e-02,3.242532918681523962e-02,4.016702176375858829e-02,1.490710956304824343e-02,8.689562483995133535e-02
7.799999999999999989e-02,3.236712715503573673e-02,4.074947652022071348e-02,1.493696992107927148e-02,8.701673180159187615e-02
7.900000000000000078e-02,3.230170916979226148e-02,4.132968686581318246e-02,1.496543387261204706e-02,8.712227428431773557e-02
8.000000000000000167e-02,3.222935041470175593e-02,4.190723304649886932e-02,1.499252830788040669e-02,8.721155371867965467e-02
8.100000000000000255e-02,3.215027706596066542e-02,4.248161956656167776e-02,1.501826869797824246e-02,8.728380769700198882e-02
8.200000000000000344e-02,3.206468186580040125e-02,4.305227947909988362e-02,1.504265695629546963e-02,8.733816580144942998e-02
8.300000000000000433e-02,3.197274828144647946e-02,4.361858542497417529e-02,1.506568458024915534e-02,8.737364045153553360e-02
8.400000000000000522e-02,3.187467711559847927e-02,4.417986942681226270e-02,1.508733364809135974e-02,8.738914745105168247e-02
8.500000000000000611e-02,3.177071688073698080e-02,4.473544633184475816e-02,1.510757201732986811e-02,8.738356383961806695e-02
8.599999999999999312e-02,3.166118059774968713e-02,4.528462384212342956e-02,1.512635381488629249e-02,8.735580408808150954e-02
8.699999999999999400e-02,3.154643438456470467e-02,4.582669182932828933e-02,1.514363415349958067e-02,8.730485306277153967e-02
8.799999999999999489e-02,3.142686460791149078e-02,4.636092205479052514e-02,1.515939221514223806e-02,8.722978746527902671e-02
8.899999999999999578e-02,3.130284175108859895e-02,4.688660764861576902e-02,1.517364773218805342e-02,8.712988109487657118e-02
8.999999999999999667e-02,3.117470591415952980e-02,4.740311324169860230e-02,1.518646295839607037e-02,8.700475808581904780e-02
9.099999999999999756e-02,3.104277660287877924e-02,4.790988331641307663e-02,1.519793496316373949e-02,8.685446344425634679e-02
9.199999999999999845e-02,3.090737199267054938e-02,4.840639749200351810e-02,1.520818372514396062e-02,8.667937567728763171e-02
9.299999999999999933e-02,3.076883167376931807e-02,4.889211316130506052e-02,1.521733699470968239e-02,8.648000914245076998e-02
9.400000000000000022e-02,3.062752687016890435e-02,4.936644138323380976e-02,1.522552039627162769e-02,8.625688429564097592e-02
9.500000000000000111e-02,3.048384329433941053e-02,4.982876424649285846e-02,1.523286071302929270e-02,8.601060471083404879e-02
9.600000000000000200e-02,3.033815498645420911e-02,5.027846919017617960e-02,1.523949231371437250e-02,8.574204546261947335e-02
9.700000000000000289e-02,3.019080967172228791e-02,5.071496882872945228e-02,1.524555622167462349e-02,8.545243964769609624e-02
9.800000000000000377e-02,3.004212113849471719e-02,5.113770240261646810e-02,1.525119298543042498e-02,8.514329041214922789e-02
9.900000000000000466e-02,2.989236751311186505e-02,5.154613176084297393e-02,1.525653360243810208e-02,8.481619975385930321e-02
1.000000000000000056e-01,2.974180592760369141e-02,5.193972555386183743e-02,1.526169275216234487e-02,8.447273228617258045e-02
1.010000000000000064e-01,2.959069706453911278e-02,5.231793118720864250e-02,1.526676553114934831e-02,8.411436519391315980e-02
1.019999999999999934e-01,2.943931649575502740e-02,5.268015066777536476e-02,1.527182655982282575e-02,8.374249087673089897e-02
1.029999999999999943e-01,2.928794889761407103e-02,5.302572715262014041e-02,1.527692842583804403e-02,8.335842776801064002e-02
1.039999999999999952e-01,2.913688068912013637e-02,5.335394246173812832e-02,1.528209851611256678e-02,8.296343520836936547e-02
1.049999999999999961e-01,2.898639195835062826e-02,5.366402244066536403e-02,1.528733851465590918e-02,8.255873399416441272e-02
1.059999999999999970e-01,2.883674374926302117e-02,5.395514107625035832e-02,1.529262874956106681e-02,8.214552128890885430e-02
1.069999999999999979e-01,2.868817183137829796e-02,5.422642204913189629e-02,1.529793972084904884e-02,8.172497009419776859e-02
1.079999999999999988e-01,2.854088812262349159e-02,5.447695569749486794e-02,1.530325004968390544e-02,8.129822042429890594e-02
1.089999999999999997e-01,2.839507774870754162e-02,5.470584172759735547e-02,1.530855902079613674e-02,8.086637961158196775e-02
1.100000000000000006e-01,2.825089502350885268e-02,5.491222158665975267e-02,1.531388677122989816e-02,8.043052946874212905e-02
1.110000000000000014e-01,2.810847570095543341e-02,5.509527185315998138e-02,1.531926723628332376e-02,7.999172206250790285e-02
1.120000000000000023e-01,2.796796504273520861e-02,5.525420414124081192e-02,1.532473813469736705e-02,7.955095607596328333e-02
1.130000000000000032e-01,2.782953229326772665e-02,5.538831073346288381e-02,1.533033035679999719e-02,7.910914139205639517e-02
1.140000000000000041e-01,2.769335519785419766e-02,5.549702833314699990e-02,1.533606058861856393e-02,7.866707407023874887e-02
1.150000000000000050e-01,2.755959922018670280e-02,5.557998783490285255e-02,1.534192898269832496e-02,7.822543521842675873e-02
1.160000000000000059e-01,2.742841888463192976e-02,5.563701747549047727e-02,1.534791943777188972e-02,7.778479809929687849e-02
1.170000000000000068e-01,2.729997761128727038e-02,5.566808946044523448e-02,1.535399905931154191e-02,7.734563111156732285e-02
1.179999999999999938e-01,2.717446729801512376e-02,5.567328449479785890e-02,1.536011825400873838e-02,7.690830296368743324e-02
1.189999999999999947e-01,2.705211421663205815e-02,5.565279593520048446e-02,1.536621761502292988e-02,7.647308743674335885e-02
1.199999999999999956e-01,2.693316786948729211e-02,5.560688544711323705e-02,1.537223986377516706e-02,7.604016009833744483e-02
1.209999999999999964e-01,2.681788304887983837e-02,5.553579310970298277e-02,1.537813469154502947e-02,7.560959185797634652e-02
1.219999999999999973e-01,2.670650638949934735e-02,5.543968704101806533e-02,1.538385409910985463e-02,7.518134939162671171e-02
1.229999999999999982e-01,2.659926412617804811e-02,5.531866133355309995e-02,1.538934689537529814e-02,7.475531141724453543e-02
1.239999999999999991e-01,2.649634864628383144e-02,5.517275366711402174e-02,1.539455727401784109e-02,7.433130193854284307e-02
1.250000000000000000e-01,2.639791496021914874e-02,5.500196201367944793e-02,1.539943148759121382e-02,7.390912779758417039e-02
1.260000000000000009e-01,2.630409016376855300e-02,5.480624205313860270e-02,1.540393304133175385e-02,7.348860524765256363e-02
1.270000000000000018e-01,2.621498152343541138e-02,5.458551270042983489e-02,1.540805473543205815e-02,7.306956962922994681e-02
1.280000000000000027e-01,2.613067624605579578e-02,5.433970551342172384e-02,1.541181717227522140e-02,7.265187538588603611e-02
1.290000000000000036e-01,2.605123726029320158e-02,5.406882041328269634e-02,1.541525639872269073e-02,7.223540495288544028e-02
1.300000000000000044e-01,2.597669921571789733e-02,5.377292591250799197e-02,1.541840809916658096e-02,7.182009943120118423e-02
1.310000000000000053e-01,2.590707127967038087e-02,5.345211452184086415e-02,1.542129441595144375e-02,7.140600032955896070e-02
1.320000000000000062e-01,2.584234274428132139e-02,5.310646194469492015e-02,1.542391739794385895e-02,7.099328157759664248e-02
1.330000000000000071e-01,2.578248289901611048e-02,5.273600006781742344e-02,1.542626040410923979e-02,7.058225985421982818e-02
1.340000000000000080e-01,2.572744128556687243e-02,5.234071286058444156e-02,1.542829584794982133e-02,7.017336610986107948e-02
1.350000000000000089e-01,2.567715516874574319e-02,5.192059363320527393e-02,1.542999518088750827e-02,6.976706741317179050e-02
1.360000000000000098e-01,2.563156926909281735e-02,5.147575449160658040e-02,1.543133711351135640e-02,6.936377836568041744e-02
1.370000000000000107e-01,2.559066609004190251e-02,5.100650035439965174e-02,1.543230741491661250e-02,6.896381711941886039e-02
1.380000000000000115e-01,2.555448252293258948e-02,5.051331481141750623e-02,1.543288800318768327e-02,6.856741243085832938e-02
1.390000000000000124e-01,2.552309909449019740e-02,4.999681649691180979e-02,1.543304703207754904e-02,6.817473517862861210e-02
1.400000000000000133e-01,2.549661716613064316e-02,4.945774264465339909e-02,1.543273768941411800e-02,6.778592354239525164e-02
1.409999999999999865e-01,2.547513663212608651e-02,4.889692405622099447e-02,1.543190049583304836e-02,6.740108072038686338e-02
1.419999999999999873e-01,2.545874106213582427e-02,4.831522232058432786e-02,1.543046616294969399e-02,6.702025520744120390e-02
1.429999999999999882e-01,2.544749333287183238e-02,4.771348295702383668e-02,1.542835854239359324e-02,6.664342607920276107e-02
1.439999999999999891e-01,2.544143377388653413e-02,4.709255817200534017e-02,1.542549997379351334e-02,6.627049549001301498e-02
1.449999999999999900e-01,2.544057787204591012e-02,4.645338188116091699e-02,1.542182470190056262e-02,6.590127932581023307e-02
1.459999999999999909e-01,2.544491589453380664e-02,4.579704320163489190e-02,1.541729153048713302e-02,6.553549663928216751e-02
1.469999999999999918e-01,2.545441027223153616e-02,4.512481558708683615e-02,1.541188390929716309e-02,6.517276845185079881e-02
1.479999999999999927e-01,2.546898871111506410e-02,4.443813207695804235e-02,1.540560728767013769e-02,6.481263007166283840e-02
1.489999999999999936e-01,2.548854215617406965e-02,4.373852543673900639e-02,1.539849316283594186e-02,6.445455030747351821e-02
1.499999999999999944e-01,2.551293840286256859e-02,4.302755772987950506e-02,1.539060019198213759e-02,6.409795696746403704e-02
1.509999999999999953e-01,2.554204573073455900e-02,4.230676433502127826e-02,1.538200315861130638e-02,6.374227173582394657e-02
1.519999999999999962e-01,2.557574174141600057e-02,4.157762351634499559e-02,1.537277426582538652e-02,6.338694725772198169e-02
1.529999999999999971e-01,2.561390181596081075e-02,4.084154328029689779e-02,1.536296965913681693e-02,6.303149913309223640e-02
1.539999999999999980e-01,2.565640054795113867e-02,4.009986094709917098e-02,1.535263087657788225e-02,6.267553064378494909e-02
1.549999999999999989e-01,2.570314032845502292e-02,3.935384974538496533e-02,1.534179688841945041e-02,6.231874682449271841e-02
1.559999999999999998e-01,2.575407631310461937e-02,3.860472022906960565e-02,1.533051133850136215e-02,6.196096101654476052e-02
1.570000000000000007e-01,2.580921388356547871e-02,3.785361592605353265e-02,1.531881693853921235e-02,6.160210103579253499e-02
1.580000000000000016e-01,2.586858797508268665e-02,3.710160986381959985e-02,1.530674523513142482e-02,6.124221039781622966e-02
1.590000000000000024e-01,2.593224279003223873e-02,3.634970381260967803e-02,1.529431419589018584e-02,6.088143388700839598e-02
1.600000000000000033e-01,2.600021337367586921e-02,3.559882973571634746e-02,1.528153973011997513e-02,6.051998611419780877e-02
1.610000000000000042e-01,2.607251133376498053e-02,3.484985548539001193e-02,1.526845244645188421e-02,6.015811713644326347e-02
1.620000000000000051e-01,2.614913253419222025e-02,3.410359744892747791e-02,1.525510147631567275e-02,5.979609430450702479e-02
1.630000000000000060e-01,2.623007861024504242e-02,3.336083473477896577e-02,1.524154525318259512e-02,5.943419575356230500e-02
1.640000000000000069e-01,2.631536351619374881e-02,3.262231606965477343e-02,1.522784405542515311e-02,5.907269143679007989e-02
1.650000000000000078e-01,2.640500653197497272e-02,3.188876055667100307e-02,1.521406092347568628e-02,5.871180909583222779e-02
1.660000000000000087e-01,2.649902622505073690e-02,3.116085968618558313e-02,1.520026928281043715e-02,5.835170576996786401e-02
1.670000000000000095e-01,2.659743772057410888e-02,3.043928126482090338e-02,1.518655895499647704e-02,5.799245802260059868e-02
1.680000000000000104e-01,2.670025739183048280e-02,2.972466893837691013e-02,1.517303225159339491e-02,5.763406414925226207e-02
1.690000000000000113e-01,2.680751343090945552e-02,2.901763719411994819e-02,1.515979340622017335e-02,5.727644819033487350e-02
1.700000000000000122e-01,2.691924748964326028e-02,2.831876901577440320e-02,1.514693959235020697e-02,5.691947913952252747e-02
1.710000000000000131e-01,2.703550114047306024e-02,2.762861810731448431e-02,1.513455543328108208e-02,5.656301848897896806e-02
1.719999999999999862e-01,2.715630349189868814e-02,2.694771261211448624e-02,1.512271043965434866e-02,5.620697334608337759e-02
1.729999999999999871e-01,2.728168252246972181e-02,2.627655699751374127e-02,1.511146364337828500e-02,5.585133130672875063e-02
1.739999999999999880e-01,2.741169588611399449e-02,2.561562922980524168e-02,1.510087078137132242e-02,5.549618262988979117e-02
1.749999999999999889e-01,2.754644929202523795e-02,2.496537449173639664e-02,1.509098173254937343e-02,5.514173834475958463e-02
1.759999999999999898e-01,2.768608773174646709e-02,2.432619854766555553e-02,1.508183751769951245e-02,5.478833860141336248e-02
1.769999999999999907e-01,2.783077822565865889e-02,2.369846238022624285e-02,1.507348153334099952e-02,5.443644920578686458e-02
1.779999999999999916e-01,2.798070459177653263e-02,2.308248012953620712e-02,1.506597029218784481e-02,5.408665475160428365e-02
1.789999999999999925e-01,2.813606876570871884e-02,2.247852124206714888e-02,1.505936792321085731e-02,5.373964952753580021e-02
1.799999999999999933e-01,2.829707641485259759e-02,2.188681517114452260e-02,1.505373498034765639e-02,5.339621838061497233e-02
1.809999999999999942e-01,2.846390880803513143e-02,2.130755719965289272e-02,1.504912369983937848e-02,5.305720573437746473e-02
1.819999999999999951e-01,2.863670717620134254e-02,2.074091475073846710e-02,1.504558146210131266e-02,5.272348272935793723e-02
1.829999999999999960e-01,2.881557526274875977e-02,2.018703296661904581e-02,1.504315673478026985e-02,5.239592080576576522e-02
1.839999999999999969e-01,2.900058386778768191e-02,1.964603818103337340e-02,1.504189551959044489e-02,5.207536889031899596e-02
1.849999999999999978e-01,2.919177545325821882e-02,1.911803783541408952e-02,1.504182875916067544e-02,5.176263424744727282e-02
1.859999999999999987e-01,2.938917894091701982e-02,1.860311639016506285e-02,1.504296439354075796e-02,5.145847267840289452e-02
1.869999999999999996e-01,2.959282776739760590e-02,1.810132976452777376e-02,1.504528943512544424e-02,5.116358358515146060e-02
1.880000000000000004e-01,2.980276571893322388e-02,1.761270270220202314e-02,1.504877584041368344e-02,5.087859847784548251e-02
1.890000000000000013e-01,3.001904505728572939e-02,1.713723242731610488e-02,1.505338494564891980e-02,5.060406388045803755e-02
1.900000000000000022e-01,3.024173122479364637e-02,1.667489735126094844e-02,1.505907298581197172e-02,5.034043287395447569e-02
1.910000000000000031e-01,3.047090542479922309e-02,1.622566523959237395e-02,1.506579959755446722e-02,5.008807461902446689e-02
1.920000000000000040e-01,3.070664707612665370e-02,1.578949667980140623e-02,1.507353195314863753e-02,4.984729647010685549e-02
1.930000000000000049e-01,3.094900619924528112e-02,1.536634299352472414e-02,1.508223955121141061e-02,4.961836789738518355e-02
1.940000000000000058e-01,3.119798710448778989e-02,1.495613994008639959e-02,1.509188827030817463e-02,4.940154158231051251e-02
1.950000000000000067e-01,3.145354552458808073e-02,1.455880188157263229e-02,1.510244045112531762e-02,4.919706882055103342e-02
1.960000000000000075e-01,3.171559104503775262e-02,1.417422167309817689e-02,1.511385512766988230e-02,4.900520669447579886e-02
1.970000000000000084e-01,3.198398978938509635e-02,1.380227631313627606e-02,1.512608475712350596e-02,4.882622357977783878e-02
1.980000000000000093e-01,3.225856866334234074e-02,1.344283337775172178e-02,1.513907515694616276e-02,4.866040973809800801e-02
1.990000000000000102e-01,3.253912591461001480e-02,1.309575487969756938e-02,1.515277136898271308e-02,4.850808845894867549e-02
2.000000000000000111e-01,3.282544618626487276e-02,1.276089826946577056e-02,1.516711947299942236e-02,4.836962035564166401e-02
2.010000000000000120e-01,3.311731117927532719e-02,1.243811332688847353e-02,1.518206252715611874e-02,4.824539606537466691e-02
2.020000000000000129e-01,3.341449874000662623e-02,1.212723732694935205e-02,1.519754043048453067e-02,4.813581756804861250e-02
2.030000000000000138e-01,3.371676977404843012e-02,1.182809413009635810e-02,1.521348884628542786e-02,4.804127856567111388e-02
2.039999999999999869e-01,3.402385024041408579e-02,1.154049516933685314e-02,1.522983042563470259e-02,4.796215361071197447e-02
2.049999999999999878e-01,3.433542238075015796e-02,1.126423864320842336e-02,1.524646815225121424e-02,4.789879409792452414e-02
2.059999999999999887e-01,3.465113257805665231e-02,1.099910896375012707e-02,1.526328550455908865e-02,4.785152389597687600e-02
2.069999999999999896e-01,3.497060589562713678e-02,1.074487648312865036e-02,1.528014833656374943e-02,4.782062727806128677e-02
2.079999999999999905e-01,3.529345805780203377e-02,1.050129699347307141e-02,1.529690672081159171e-02,4.780632817165402643e-02
2.089999999999999913e-01,3.561930719504832060e-02,1.026811333329721854e-02,1.531339829240634630e-02,4.780877260089496511e-02
2.099999999999999922e-01,3.594778459942449961e-02,1.004505776494562554e-02,1.532945315588492285e-02,4.782802484766755097e-02
2.109999999999999931e-01,3.627853430781959043e-02,9.831851406683040501e-03,1.534489483655932830e-02,4.786407173693297407e-02
2.119999999999999940e-01,3.661119439698670708e-02,9.628201587687826649e-03,1.535953734869376260e-02,4.791682602687913350e-02
2.129999999999999949e-01,3.694537308686183380e-02,9.433801240244069769e-03,1.537319144837776853e-02,4.798612920352884198e-02
2.139999999999999958e-01,3.728063971614364869e-02,9.248332604678322771e-03,1.538568341921264793e-02,4.807175723468138512e-02
2.149999999999999967e-01,3.761653168973316114e-02,9.071472662321364983e-03,1.539687081757720732e-02,4.817343060618466816e-02
2.159999999999999976e-01,3.795257004247756805e-02,8.902894772425494832e-03,1.540664491349165964e-02,4.829082464024148091e-02
2.169999999999999984e-01,3.828827714130231957e-02,8.742266187375518152e-03,1.541492517860551352e-02,4.842357743933417558e-02
2.179999999999999993e-01,3.862318168541568203e-02,8.589247463626830878e-03,1.542165241444515972e-02,4.857130884471493049e-02
2.190000000000000002e-01,3.895680530044273032e-02,8.443495087887992537e-03,1.542678258744505787e-02,4.873366082945948530e-02
2.200000000000000011e-01,3.928864690149572181e-02,8.304662733187176751e-03,1.543028226511081701e-02,4.891033929499637861e-02
2.210000000000000020e-01,3.961817559901734120e-02,8.172402543338706110e-03,1.543212411025444292e-02,4.910113095919464016e-02
2.220000000000000029e-01,3.994483243982639015e-02,8.046371949069699644e-03,1.543228116543182704e-02,4.930589198901536713e-02
2.230000000000000038e-01,4.026804448621480736e-02,7.926247345021135773e-03,1.543072071117907243e-02,4.952451349918333967e-02
2.240000000000000047e-01,4.058724662924176330e-02,7.811740948661669362e-03,1.542739677843980688e-02,4.975687425182041823e-02
2.250000000000000056e-01,4.090190063233838796e-02,7.702611373298045953e-03,1.542224241569435141e-02,5.000281371015827953e-02
2.260000000000000064e-01,4.121150059864563814e-02,7.598662955980380745e-03,1.541516636563382628e-02,5.026214716142096001e-02
2.270000000000000073e-01,4.151555517131005901e-02,7.499739211528981889e-03,1.540605572198464925e-02,5.053469602592534915e-02
2.280000000000000082e-01,4.181356450920864498e-02,7.405714434389466111e-03,1.539478280257547231e-02,5.082030359212554721e-02
2.290000000000000091e-01,4.210502006172169021e-02,7.316484293649378086e-03,1.538121428788526146e-02,5.111883966919964634e-02
2.300000000000000100e-01,4.238941617896833935e-02,7.231956335543751092e-03,1.536521930167712539e-02,5.143020089502758213e-02
2.310000000000000109e-01,4.266624805560489953e-02,7.152040668839765823e-03,1.534667544522885958e-02,5.175430529178194627e-02
2.320000000000000118e-01,4.293500168394972366e-02,7.076642333071579173e-03,1.532547648956695749e-02,5.209108753297678196e-02
2.330000000000000127e-01,4.319516000199215278e-02,7.005656540761451105e-03,1.530154009863164861e-02,5.244050063527909422e-02
2.340000000000000135e-01,4.344622992384942345e-02,6.938966713734858946e-03,1.527480935824101008e-02,5.280251324846614580e-02
2.349999999999999867e-01,4.368777535650043148e-02,6.876445662790996692e-03,1.524525177060200194e-02,5.317709117302912847e-02
2.359999999999999876e-01,4.391945129063772740e-02,6.817959925488349324e-03,1.521286629483895730e-02,5.356417107162597668e-02
2.369999999999999885e-01,4.414104140489078648e-02,6.763375983332971762e-03,1.517769513449502075e-02,5.396363775954642755e-02
2.379999999999999893e-01,4.435249266856781947e-02,6.712566521341621455e-03,1.513982100427151319e-02,5.437530729716250760e-02
2.389999999999999902e-01,4.455392854947740067e-02,6.665413437352673415e-03,1.509934365924706957e-02,5.479892298977377674e-02
2.399999999999999911e-01,4.474562225827868195e-02,6.621804247233359017e-03,1.505635528593240666e-02,5.523416721760005671e-02
2.409999999999999920e-01,4.492794586533550849e-02,6.581624783877249897e-03,1.501093003847321639e-02,5.568067364960426618e-02
2.419999999999999929e-01,4.510133224442271216e-02,6.544753873561100568e-03,1.496312213164996581e-02,5.613802594334364737e-02
2.429999999999999938e-01,4.526625247253106971e-02,6.511061749913480551e-03,1.491296673090687815e-02,5.660574315094763637e-02
2.439999999999999947e-01,4.542319032599746037e-02,6.480413552665876577e-03,1.486048189146547439e-02,5.708326043747296435e-02
2.449999999999999956e-01,4.557261839552032012e-02,6.452677523646093045e-03,1.480566909839157487e-02,5.756991410624909961e-02
2.459999999999999964e-01,4.571499267133081329e-02,6.427732729378387785e-03,1.474852101768337441e-02,5.806493606487004439e-02
2.469999999999999973e-01,4.585076192413718027e-02,6.405472549112202485e-03,1.468904466556917102e-02,5.856746198829754918e-02
2.479999999999999982e-01,4.598036811665143914e-02,6.385804932872166800e-03,1.462728652076263937e-02,5.907654758378257792e-02
2.489999999999999991e-01,4.610423433412008665e-02,6.368652173932512310e-03,1.456333806581282600e-02,5.959117977412237144e-02
2.500000000000000000e-01,4.622275660919874379e-02,6.353953417976181302e-03,1.449732140151241237e-02,6.011028468070843400e-02
2.510000000000000009e-01,4.633629815925689732e-02,6.341669948654688957e-03,1.442937553898494298e-02,6.063274210950320153e-02
2.520000000000000018e-01,4.644518647661177724e-02,6.331786871374343179e-03,1.435965510402993292e-02,6.115740178038801822e-02
2.530000000000000027e-01,4.654972491053264300e-02,6.324307757120761417e-03,1.428833259250926642e-02,6.168309324882278316e-02
2.540000000000000036e-01,4.665020698236084506e-02,6.319245734975573701e-03,1.421559100544645196e-02,6.220863510352208497e-02
2.550000000000000044e-01,4.674691267850415721e-02,6.316614492294936496e-03,1.414160745236472429e-02,6.273284914672262735e-02
2.560000000000000053e-01,4.684009195857868207e-02,6.316422011558101186e-03,1.406654160379453185e-02,6.325457090995156850e-02
2.570000000000000062e-01,4.692995738343037210e-02,6.318668647479950239e-03,1.399053570261316222e-02,6.377264794846003448e-02
2.580000000000000071e-01,4.701669255405158815e-02,6.323347486124652680e-03,1.391372019730167942e-02,6.428593466194000572e-02
2.590000000000000080e-01,4.710045853844948421e-02,6.330443759555930139e-03,1.383621835617632884e-02,6.479329584804956188e-02
2.600000000000000089e-01,4.718139169006160816e-02,6.339933148606397006e-03,1.375814532338414699e-02,6.529361673897469964e-02
2.610000000000000098e-01,4.725962131987920117e-02,6.351781290912093814e-03,1.367960270008563434e-02,6.578581073708360261e-02
